date,farm,sensor,precip (cm),tair (°C),rh (%),wind sp (m/s),irradiance (w/m^2)
2016-06-11,OD,1,0,10.86666667,67,1.5625,293.5
2016-06-12,OD,1,0,12.79166667,57.95833333,1.608333333,352.5
2016-06-13,OD,1,0.045,14.1,56.04166667,4.258333333,263.6666667
2016-06-14,OD,1,0.315,9.054166667,72.875,2.075,232.4583333
2016-06-15,OD,1,0.42,9.5875,71.58333333,1.6125,243.0416667
2016-06-16,OD,1,0.525,9.075,81,2.2,205.6666667
2016-06-17,OD,1,0.15,13.4375,64.83333333,2.858333333,265.5416667
2016-06-18,OD,1,0.03,10.45416667,80,3.304166667,146.125
2016-06-19,OD,1,0.135,12.025,63.04166667,1.8,346.5833333
2016-06-20,OD,1,0.045,16.37916667,56.04166667,3.0875,347.2083333
2016-06-21,OD,1,0,14.9875,56,3.004166667,344.7083333
2016-06-22,OD,1,0.015,16.71666667,56.95833333,1.883333333,348.5
2016-06-23,OD,1,0,15.72916667,55,3.4125,280.3333333
2016-06-24,OD,1,0.105,12.44583333,65,4.429166667,201.125
2016-06-25,OD,1,0.12,14.24166667,62.08333333,1.983333333,347
2016-06-26,OD,1,0.075,16.84166667,57.95833333,1.958333333,352.2916667
2016-06-27,OD,1,0.03,20.20833333,53.875,2.483333333,347.2916667
2016-06-28,OD,1,0.03,20.67083333,54.95833333,1.908333333,345.7916667
2016-06-29,OD,1,0,20.925,53.95833333,1.983333333,347.125
2016-06-30,OD,1,0,19.61666667,53.95833333,2.625,341.4583333
2016-07-01,OD,1,0,18.3625,52.04166667,2.066666667,336.4583333
2016-07-02,OD,1,0,18.09583333,60.875,1.55,238.6666667
2016-07-03,OD,1,0,18.09166667,51.08333333,3.908333333,340
2016-07-04,OD,1,0,15.00833333,52.04166667,3.341666667,330.6666667
2016-07-05,OD,1,0,14.35833333,59.08333333,2.083333333,268.4583333
2016-07-06,OD,1,0.12,14.37916667,65.91666667,2.05,298.0833333
2016-07-07,OD,1,0,16.67083333,59,2.429166667,237.3333333
2016-07-08,OD,1,0.42,14.05416667,90.95833333,1.8625,111.2916667
2016-07-09,OD,1,0.909,14.7875,78.75,2.0875,232.9583333
2016-07-10,OD,1,0.319,10.225,89.79166667,2.945833333,71.95833333
2016-07-11,OD,1,0,13.96666667,70,3.216666667,245.125
2016-07-12,OD,1,0,14.53333333,72,1.708333333,224.2083333
2016-07-13,OD,1,0,15.9,64.95833333,1.0125,304.9583333
2016-07-14,OD,1,0,17.59583333,58,1.05,335.4583333
2016-07-15,OD,1,0,15.83333333,51,3.825,328.8333333
2016-07-16,OD,1,0,15.07916667,61.04166667,2.070833333,291.5
2016-07-17,OD,1,0,17.34166667,59.95833333,1.325,250.375
2016-07-18,OD,1,0,17.27916667,63,2.470833333,298.875
2016-07-19,OD,1,0,16.32916667,69.08333333,1.8375,276.625
2016-07-20,OD,1,0,17.87916667,58.91666667,1.491666667,325.0416667
2016-07-21,OD,1,0,21.11666667,45.875,2.025,326.9583333
2016-07-22,OD,1,0,17.85833333,51.95833333,5.279166667,241.75
2016-07-23,OD,1,0,16.27916667,56,2.229166667,303.3333333
2016-07-24,OD,1,0,18.8375,48,1.3125,325.5416667
2016-07-25,OD,1,0,21.275,46.04166667,1.404166667,322.5
2016-07-26,OD,1,0,21.97083333,49.04166667,1.95,331.1666667
2016-07-27,OD,1,0,21.65416667,49.04166667,1.829166667,305.5833333
2016-07-28,OD,1,0,22.84583333,44.125,1.579166667,314.25
2016-07-29,OD,1,0,23.8375,42.08333333,1.370833333,314.5833333
2016-07-30,OD,1,0,22.81666667,34,4.316666667,313.3333333
2016-07-31,OD,1,0,18.49583333,35.04166667,3.779166667,316.0833333
2016-08-01,OD,1,0,18.34583333,40.04166667,1.6375,311.75
2016-08-02,OD,1,0,16.92083333,42,5.591666667,306.25
2016-08-03,OD,1,0,15.99583333,51,2.3125,296.5416667
2016-08-04,OD,1,0,18.9375,47.08333333,1.991666667,312.5
2016-08-05,OD,1,0,21.6625,38.16666667,2.0375,281.7083333
2016-08-06,OD,1,0,21.22916667,35,2.354166667,258.9583333
2016-08-07,OD,1,0.028,15.96666667,47,2.166666667,185
2016-08-08,OD,1,0.038,15.975,51.91666667,2.275,286.4583333
2016-08-09,OD,1,1.768,13.0625,79.91666667,1.516666667,141.5416667
2016-08-10,OD,1,0.023,15.91666667,65.95833333,1.545833333,238.0416667
2016-08-11,OD,1,0,18.02916667,57.95833333,2.183333333,280.9166667
2016-08-12,OD,1,0,20.0375,47.95833333,2.325,286.2083333
2016-08-13,OD,1,0,21.33333333,42.04166667,2.458333333,273.7083333
2016-08-14,OD,1,0,22.02083333,39.95833333,2.520833333,290.6666667
2016-08-15,OD,1,0,20.66666667,37.875,1.491666667,292.1666667
2016-08-16,OD,1,0,20.825,37.08333333,1.975,282.8333333
2016-08-17,OD,1,0,21.05833333,36.04166667,1.925,280.2916667
2016-08-18,OD,1,0,21.67083333,33.875,2.270833333,275
2016-08-19,OD,1,0,20.49166667,29.95833333,4.133333333,289.5
2016-08-20,OD,1,0,18.7875,31.04166667,1.854166667,287.7916667
2016-08-21,OD,1,0,20.70833333,28.04166667,3.775,284.2083333
2016-08-22,OD,1,0,15.55833333,40.125,4.058333333,236.8333333
2016-08-23,OD,1,0,14.22083333,44.95833333,1.579166667,272.1666667
2016-08-24,OD,1,0,16.47083333,43.95833333,2.595833333,236.8333333
2016-08-25,OD,1,0,17.39166667,37,2.420833333,272.9583333
2016-08-26,OD,1,0,18.175,32,2.179166667,262.3333333
2016-08-27,OD,1,0,20.09166667,33.95833333,3.379166667,212.5
2016-08-28,OD,1,0,19.05416667,39.95833333,2.491666667,261.875
2016-08-29,OD,1,0,21.09583333,32.08333333,3.266666667,254.125
2016-08-30,OD,1,0,19.41666667,39.08333333,2.541666667,129.6666667
2016-08-31,OD,1,0,16.14166667,45.91666667,1.816666667,207.75
2016-09-01,OD,1,0,16.3375,48.91666667,2.854166667,214.7916667
2016-09-02,OD,1,0.115,13.22083333,62.95833333,2.083333333,181.875
2016-09-03,OD,1,0,12.9125,55.08333333,1.816666667,224.0833333
2016-09-04,OD,1,0,12.27083333,52,1.995833333,248.2916667
2016-09-05,OD,1,0,13.1125,51,1.6625,229.875
2016-09-06,OD,1,0.704,10.18333333,80.04166667,1.3,52.91666667
2016-09-07,OD,1,0.023,14.175,70.04166667,1.966666667,173.2083333
2016-09-08,OD,1,0,14.0875,55.04166667,4.45,206.0416667
2016-09-09,OD,1,0,11.55833333,56.91666667,1.7375,239.25
2016-09-10,OD,1,0,15.84583333,40.875,2.1,241.9583333
2016-09-11,OD,1,0,15.22083333,40.91666667,4.433333333,218.0416667
2016-09-12,OD,1,0,11.0875,46.04166667,4.9,240.1666667
2016-09-13,OD,1,0,10.77916667,41,2.8875,241.125
2016-09-14,OD,1,0,10.975,40.91666667,1.833333333,219.0833333
2016-09-15,OD,1,0,13.32083333,37.91666667,2.0625,223.5833333
2016-09-16,OD,1,0,15.25,38,2.133333333,219.2083333
2016-09-17,OD,1,0.387,14.21666667,62.04166667,1.6375,49.66666667
2016-09-18,OD,1,0.068,14.3,68.95833333,3.2125,149.875
2016-09-19,OD,1,0,12.60833333,60.08333333,2.483333333,110.5833333
2016-09-20,OD,1,0,10.79583333,63,1.6625,129.125
2016-09-21,OD,1,0,10.09166667,62,1.241666667,109.2916667
2016-09-22,OD,1,0,11.25416667,65.95833333,2.695833333,92.625
2016-09-23,OD,1,0,11.50833333,62.95833333,2.558333333,144.0416667
2016-09-24,OD,1,0,10.7875,61.95833333,1.991666667,193.7916667
2016-09-25,OD,1,0,13.79583333,49,2.525,193.0416667
2016-09-26,OD,1,0,18.19583333,44,3.883333333,199.7083333
2016-09-27,OD,1,0,16.5625,49.95833333,2.291666667,183
2016-09-28,OD,1,0,16.0625,53,2.654166667,179.875
2016-09-29,OD,1,0,16.31666667,50,2.104166667,157.3333333
2016-09-30,OD,1,0.023,16.3375,49.91666667,2.441666667,175.75
2016-10-01,OD,1,0,10.59583333,53.08333333,3.325,134.2916667
2016-10-02,OD,1,0,10.81666667,47.95833333,3.366666667,191.7083333
2016-10-03,OD,1,0.023,9.366666667,65,2.6625,49.875
2016-10-04,OD,1,0.273,7.304166667,81,2.0875,71.375
2016-10-05,OD,1,0,9.041666667,77.04166667,1.6125,131
2016-10-06,OD,1,0.045,9.608333333,77,2.275,104.9583333
2016-10-07,OD,1,1.609,10.34166667,82.08333333,2.3125,33.95833333
2016-10-08,OD,1,0.182,13.15833333,79.91666667,2.266666667,129.4166667
2016-10-09,OD,1,1.226,11.775,90.5,2.029166667,25.33333333
2016-10-10,OD,1,0.204,7.416666667,81,2.85,109.8333333
2016-10-11,OD,1,0,4.016666667,72.91666667,1.141666667,175.8333333
2016-10-12,OD,1,0,6.683333333,62.91666667,2.908333333,163.7083333
2016-10-13,OD,1,1.246,8.983333333,76.04166667,3.9875,25.83333333
2016-10-14,OD,1,0.321,10.43333333,72,4.445833333,82.5
2016-10-15,OD,1,0.755,9.366666667,83.04166667,3.4375,41.33333333
2016-10-16,OD,1,0.38,10.2125,70.04166667,3.458333333,100.5416667
2016-10-17,OD,1,0.715,7.508333333,83,4.370833333,31.41666667
2016-10-18,OD,1,0.104,6.854166667,85.04166667,3.416666667,59
2016-10-19,OD,1,0,8.4875,72,2.858333333,151.875
2016-10-20,OD,1,0.505,9.458333333,75.08333333,4.279166667,25.625
2016-10-21,OD,1,1.17,9.041666667,93.04166667,1.75,24.41666667
2016-10-22,OD,1,0,8.558333333,80,2.954166667,106.625
2016-10-23,OD,1,0,9.825,74.04166667,2.0125,88.83333333
2016-10-24,OD,1,0.161,12.37916667,64.04166667,5.0875,50.58333333
2016-10-25,OD,1,0.61,10.0875,84.95833333,2.083333333,77.58333333
2016-10-26,OD,1,0.156,11.275,87.95833333,3.554166667,35.58333333
2016-10-27,OD,1,0.396,9.220833333,95.04166667,2.35,19.41666667
2016-10-28,OD,1,0,7.054166667,84.91666667,1.729166667,116.125
2016-10-29,OD,1,0.433,6.7125,91.95833333,3.329166667,57.29166667
2016-10-30,OD,1,1.627,9.970833333,88,4.45,82.91666667
2016-10-31,OD,1,0.193,8.004166667,75.04166667,4.595833333,44.875
2011-01-01,W,1,0,-10.27625,81.29166667,2.045833333,75.9
2011-01-02,W,1,0,-7.87375,80.44166667,1.595833333,50.15833333
2011-01-03,W,1,0,-10.02875,84.97083333,0.679166667,75.35416667
2011-01-04,W,1,0,-4.598333333,81.12916667,2.020833333,62.29166667
2011-01-05,W,1,0.044,-0.439583333,81.4875,2.554166667,40.30416667
2011-01-06,W,1,0.191,2.289583333,84.69583333,2.35,27.3
2011-01-07,W,1,0.172,2.75,84.97916667,2.579166667,23.37916667
2011-01-08,W,1,0,-0.208333333,85.9875,3.241666667,71.69583333
2011-01-09,W,1,0,-2.974166667,92.48333333,1.725,43.9
2011-01-10,W,1,0,-7.499166667,82.84166667,0.829166667,81.99166667
2011-01-11,W,1,0,-5.475416667,76.6125,3.3,51.97083333
2011-01-12,W,1,0.296,1.199166667,85.5,3.5625,16.1625
2011-01-13,W,1,0.828,5.005416667,90.175,2.35,21.96666667
2011-01-14,W,1,0.399,8.79875,83.41666667,4.008333333,16.91666667
2011-01-15,W,1,0.779,8.0875,85.19166667,2.170833333,43.88333333
2011-01-16,W,1,1.903,10.72958333,92.2875,5.170833333,23.22916667
2011-01-17,W,1,0.07,7.536666667,83.72083333,6.208333333,38.5625
2011-01-18,W,1,0.244,2.2575,92.5125,2.579166667,25.10416667
2011-01-19,W,1,0,-2.049166667,91.7875,1.904166667,96.31666667
2011-01-20,W,1,0,-0.988333333,86.01666667,2.529166667,15.2125
2011-01-21,W,1,1.613,3.81,94.02916667,3.729166667,11.30416667
2011-01-22,W,1,0,3.365416667,86.57083333,3.008333333,84.18333333
2011-01-23,W,1,0,4.45375,77.42916667,1.904166667,72.64583333
2011-01-24,W,1,0.377,3.68625,95.06666667,1.591666667,18.04166667
2011-01-25,W,1,0.024,4.975,93.42916667,1.3875,59.17083333
2011-01-26,W,1,0,4.22,91.37083333,2.216666667,52.825
2011-01-27,W,1,0,5.488333333,79.57083333,2.4125,73.76666667
2011-01-28,W,1,0,5.815833333,76.50833333,2.033333333,61.95833333
2011-01-29,W,1,0.752,4.166666667,90.95,1.116666667,21.85833333
2011-01-30,W,1,0.393,0.195,87.07083333,1.9125,51.11666667
2011-01-31,W,1,0,-5.260833333,74.58333333,1.545833333,103.0875
2011-02-01,W,1,0,-7.208333333,69.88333333,1.045833333,107.375
2011-02-02,W,1,0,-5.012083333,68.32916667,1.358333333,95.09583333
2011-02-03,W,1,0,-0.905,68.49583333,1.825,68.57916667
2011-02-04,W,1,0.081,4.84125,90.15416667,2.841666667,18.5125
2011-02-05,W,1,0,3.601666667,90.49166667,2.591666667,66.98333333
2011-02-06,W,1,0.34,2.18625,96.79166667,1.091666667,38.35833333
2011-02-07,W,1,0.063,3.4125,88.79583333,4.9,56.01666667
2011-02-08,W,1,0,-0.072083333,95.95,2,22.45416667
2011-02-09,W,1,0,-0.846666667,87.65416667,1.341666667,50.1125
2011-02-10,W,1,0,1.426666667,78.9,1.591666667,115.2208333
2011-02-11,W,1,0,4.077916667,72.80833333,2.725,70.92083333
2011-02-12,W,1,0.096,7.770833333,61.14166667,3.1375,42.61666667
2011-02-13,W,1,0.058,6.395416667,72.84166667,2.758333333,103.1291667
2011-02-14,W,1,0,7.934166667,64.04583333,2.429166667,56.05416667
2011-02-15,W,1,2.002,1.712916667,98.21666667,1.9,52.4
2011-02-16,W,1,0.466,-0.096666667,97.92916667,0.975,78.1875
2011-02-17,W,1,0.268,-1.05625,91.5125,1.425,76.47083333
2011-02-18,W,1,0,-1.034583333,93.48333333,1.058333333,114.1791667
2011-02-19,W,1,0,-1.715833333,91.875,1.233333333,93
2011-02-20,W,1,0.103,-1.4125,81.64583333,2.641666667,128.75
2011-02-21,W,1,0,-2.17625,82.34166667,1.516666667,129.7208333
2011-02-22,W,1,0.49,-1.104583333,92.575,4.391666667,91.84166667
2011-02-23,W,1,0.117,-2.65875,89.85833333,2.666666667,106.2416667
2011-02-24,W,1,0.239,-6.436666667,90.69583333,1.433333333,119
2011-02-25,W,1,0,-15.13833333,79.22916667,1.604166667,154.2333333
2011-02-26,W,1,0,-14.42125,73.3375,1.55,127.5125
2011-02-27,W,1,0.149,-2.146666667,82.7875,3.075,91.6125
2011-02-28,W,1,1.322,1.35,86.125,2.979166667,68.29166667
2011-03-01,W,1,0.671,1.940833333,95.7625,1.75,110.0166667
2011-03-02,W,1,0.141,3.848333333,82.83333333,3.0875,98.4875
2011-03-03,W,1,0,2.160833333,83.5,1.508333333,153.1958333
2011-03-04,W,1,0,1.987083333,84.45416667,2.366666667,128.6083333
2011-03-05,W,1,0.292,3.277083333,87.2875,1.275,123.3958333
2011-03-06,W,1,0,1.155416667,90.4875,0.516666667,118.9833333
2011-03-07,W,1,0,0.112083333,92.21666667,1.516666667,111.0125
2011-03-08,W,1,0,2.084166667,83.9875,2.016666667,91.75416667
2011-03-09,W,1,0.61,4.673333333,89.21666667,2.408333333,87.15416667
2011-03-10,W,1,0.858,5.545,86.22083333,3.416666667,30.62083333
2011-03-11,W,1,0,2.9975,71.475,2.391666667,134.4708333
2011-03-12,W,1,0.221,3.634583333,80.12916667,2.816666667,143.3333333
2011-03-13,W,1,0.309,6.09375,84.60833333,2.75,111.3541667
2011-03-14,W,1,0.075,6.174583333,72.57083333,2.304166667,116.7958333
2011-03-15,W,1,1.068,6.207083333,86.3,2.616666667,42.23333333
2011-03-16,W,1,0.072,3.97,80.65,2.791666667,119.2583333
2011-03-17,W,1,0.172,3.825833333,77.94166667,1.883333333,141.6541667
2011-03-18,W,1,0,6.286666667,69.9125,2.620833333,128.7541667
2011-03-19,W,1,0.501,2.757083333,90.76666667,2.104166667,128.5416667
2011-03-20,W,1,0.146,4.555833333,77.78333333,3.533333333,80.02083333
2011-03-21,W,1,1.079,4,97.64583333,1.916666667,44.05833333
2011-03-22,W,1,0.039,4.09625,74.4125,2.895833333,189.9583333
2011-03-23,W,1,0,5.16625,75.58333333,2.575,178.7458333
2011-03-24,W,1,0.041,8.820416667,67.23333333,1.933333333,178.6708333
2011-03-25,W,1,0.467,4.70125,87.25416667,2.0375,139.9708333
2011-03-26,W,1,0.6,5.730416667,79.36666667,2.558333333,160.3541667
2011-03-27,W,1,0.255,5.567916667,75.9625,2.05,145.425
2011-03-28,W,1,0.439,4.127916667,88.625,2.633333333,111.5666667
2011-03-29,W,1,0.682,5.41875,89.925,2.175,62.05833333
2011-03-30,W,1,1.282,9.664166667,93.07083333,4.620833333,79.35833333
2011-03-31,W,1,0,11.95083333,79.875,5.508333333,75.1875
2011-04-01,W,1,0.105,12.04541667,75.98333333,1.625,191.0583333
2011-04-02,W,1,1.722,5.4525,85.66666667,4.725,132.775
2011-04-03,W,1,0,4.030416667,75.6625,3.125,197.3916667
2011-04-04,W,1,2.296,5.082083333,92.60416667,2.658333333,65.35833333
2011-04-05,W,1,0.323,5.41875,77.99583333,4.9,152.3458333
2011-04-06,W,1,0.126,3.061666667,81.73333333,2.858333333,95.65416667
2011-04-07,W,1,0.2,1.90625,82.8375,1.025,157.6208333
2011-04-08,W,1,0,4.719583333,71.175,1.704166667,239.4583333
2011-04-09,W,1,0,5.544583333,67.89583333,2.2875,242.6958333
2011-04-10,W,1,0,7.159166667,79.03333333,2.433333333,84.74583333
2011-04-11,W,1,0.279,6.602916667,73.92916667,3.629166667,176.2875
2011-04-12,W,1,0,5.111666667,65.97916667,1.183333333,225.0333333
2011-04-13,W,1,0.152,4.552083333,81.25,2.720833333,63.7625
2011-04-14,W,1,0.175,4.822916667,74.88333333,2.320833333,121.65
2011-04-15,W,1,0.503,6.819166667,88.59166667,1.45,103.4541667
2011-04-16,W,1,0.221,9.420833333,86.28333333,3.420833333,157.2333333
2011-04-17,W,1,0,4.45125,68.49583333,2.641666667,233.7625
2011-04-18,W,1,0.028,1.565416667,84.9,2.591666667,182.9958333
2011-04-19,W,1,0,2.184583333,75.68333333,1.658333333,237.2875
2011-04-20,W,1,0,5.65,69.5,2.195833333,165.975
2011-04-21,W,1,0.114,4.163333333,78.75416667,3.475,198.4458333
2011-04-22,W,1,0,4.0575,72.075,2.604166667,204.275
2011-04-23,W,1,0,7.23125,64.11666667,1.579166667,277.9708333
2011-04-24,W,1,0,8.912916667,60.93333333,2.925,232.7958333
2011-04-25,W,1,1.035,6.452916667,83.37083333,3.9625,79.4375
2011-04-26,W,1,0,6.2375,73.20833333,3.525,156.9375
2011-04-27,W,1,0.31,7.046666667,78.12916667,1.2,160.5958333
2011-04-28,W,1,0.288,4.445833333,75.6,3.5875,226.6875
2011-04-29,W,1,0,4.091666667,77.76666667,3.7,159.6666667
2011-04-30,W,1,0,6.632083333,69.45416667,2.491666667,229.3833333
2011-05-01,W,1,0,7.7625,63.70833333,0.825,281.1791667
2011-05-02,W,1,0.897,8.22125,71.53333333,3.454166667,122.5833333
2011-05-03,W,1,0.057,6.34375,75.88333333,2.783333333,210.9125
2011-05-04,W,1,0,9.195833333,65.45,1.095833333,296.2125
2011-05-05,W,1,0,11.35166667,66.40833333,3.145833333,144.7125
2011-05-06,W,1,0.629,9.025,78.425,1.908333333,107.0041667
2011-05-07,W,1,0.066,9.716666667,77.10416667,2.65,226.4833333
2011-05-08,W,1,0,8.615,67.5625,2.091666667,212.8625
2011-05-09,W,1,0.532,7.911666667,92.3875,2.070833333,141.5375
2011-05-10,W,1,0,10.63375,76.9125,0.95,305.0166667
2011-05-11,W,1,0,15.09,65.75833333,2.408333333,289.2166667
2011-05-12,W,1,0.292,8.47125,86.975,1.125,133.5791667
2011-05-13,W,1,0.027,14.55375,68.92083333,1.2875,260.1833333
2011-05-14,W,1,0,20.27333333,46.3375,3.958333333,229.6583333
2011-05-15,W,1,1.078,10.93625,81.98333333,2.445833333,103.5458333
2011-05-16,W,1,2.67,6.419583333,89.04166667,2.291666667,113.0541667
2011-05-17,W,1,0.043,8.154583333,80.175,0.966666667,184.0416667
2011-05-18,W,1,0,11.25083333,70.84166667,1.7125,300.4916667
2011-05-19,W,1,0,13.9,60.17083333,2.2375,311.9916667
2011-05-20,W,1,0.054,15.61708333,63.17083333,1.583333333,313.825
2011-05-21,W,1,0.114,13.82333333,78.40833333,2.354166667,243.2875
2011-05-22,W,1,0.11,11.54083333,77.4,1.541666667,188.85
2011-05-23,W,1,0,9.844166667,80.5625,2.633333333,267.2166667
2011-05-24,W,1,0.457,9.36125,90.20416667,2.1125,99.52083333
2011-05-25,W,1,0.885,12.31916667,81.10833333,3.6875,198.1083333
2011-05-26,W,1,1.489,7.81375,77.80833333,3.595833333,249.3041667
2011-05-27,W,1,0.147,8.744166667,77.88333333,2.216666667,242.8125
2011-05-28,W,1,0,8.971666667,67.8,1.375,305.4958333
2011-05-29,W,1,0,10.41333333,82.10416667,1.7875,217.8166667
2011-05-30,W,1,0,11.34,81.60833333,1.45,241.8875
2011-05-31,W,1,0.368,12.74625,80.82083333,2.358333333,179.9958333
2011-06-01,W,1,0.698,10.28208333,94.9375,1.1,74.89166667
2011-06-02,W,1,0.498,7.532083333,96.65833333,2.579166667,65.11666667
2011-06-03,W,1,0,11.6175,75.33333333,0.95,316.7083333
2011-06-04,W,1,0,15.4825,68.44166667,1.270833333,332.8875
2011-06-05,W,1,0,18.33375,65.60833333,1.220833333,250.7
2011-06-06,W,1,0.236,14.49666667,89.53333333,1.5125,115.3416667
2011-06-07,W,1,0.03,14.76958333,71.43333333,3.279166667,273.5583333
2011-06-08,W,1,0.032,10.07958333,75.775,1.8,278.5541667
2011-06-09,W,1,0,11.60708333,73.30833333,1.225,255.975
2011-06-10,W,1,0,14.18125,68.0125,1.416666667,286.4333333
2011-06-11,W,1,0,15.04208333,64.05416667,1.05,324.1125
2011-06-12,W,1,0,16.49208333,58.85416667,1.066666667,302.7458333
2011-06-13,W,1,0.101,14.8375,68.32916667,2.179166667,142.3875
2011-06-14,W,1,0,14.92791667,56.13333333,1.833333333,325.7708333
2011-06-15,W,1,0.134,11.13041667,63.17916667,2.9625,278.7333333
2011-06-16,W,1,0.022,10.49458333,74.6375,2.420833333,103.4583333
2011-06-17,W,1,0,13.97375,67.24583333,0.716666667,310.1958333
2011-06-18,W,1,0.2,11.79333333,82.68333333,1.875,128.8583333
2011-06-19,W,1,0.049,14.58791667,75.51666667,2.516666667,215.5333333
2011-06-20,W,1,0,15.54916667,70.1,0.75,323.1583333
2011-06-21,W,1,0,17.48458333,67.84583333,0.725,331.4416667
2011-06-22,W,1,0,21.41125,58.425,1.283333333,323.9333333
2011-06-23,W,1,0,15.25791667,54.5,3.258333333,300.5375
2011-06-24,W,1,0,12.99708333,58.00833333,1.891666667,318.0666667
2011-06-25,W,1,0,13.2325,58.75833333,1.320833333,323.6958333
2011-06-26,W,1,0,14.26583333,58.32083333,0.675,343.4833333
2011-06-27,W,1,0,18.73,56.11666667,1.5125,281.1041667
2011-06-28,W,1,0.058,19.85958333,63.8125,1.3625,265.6
2011-06-29,W,1,0.025,17.31625,67.73333333,2.5875,234.2
2011-06-30,W,1,0,14.83708333,58.66666667,2.8625,288.0166667
2011-07-01,W,1,0,14.91041667,62.2625,0.841666667,339.9
2011-07-02,W,1,0,18.85416667,57.86666667,0.991666667,341.3083333
2011-07-03,W,1,0,18.99541667,58.00416667,1.75,312.9833333
2011-07-04,W,1,0,17.73666667,59.88333333,0.908333333,334.6041667
2011-07-05,W,1,0,18.85833333,57.25,0.791666667,337.5666667
2011-07-06,W,1,0,20.60125,57.05416667,0.708333333,333.5958333
2011-07-07,W,1,0,20.57041667,53.72916667,1.925,290.8875
2011-07-08,W,1,0,13.81458333,55.13333333,2.408333333,332.4125
2011-07-09,W,1,0,14.52875,51.95,0.945833333,329.6041667
2011-07-10,W,1,0,16.525,56.62083333,0.733333333,304.9416667
2011-07-11,W,1,0,19.18916667,62.03333333,0.75,272.0166667
2011-07-12,W,1,0.136,19.09,69.21666667,1.454166667,272.1041667
2011-07-13,W,1,0.091,14.53833333,78.64583333,1.341666667,146.2083333
2011-07-14,W,1,0.034,13.77625,72.47916667,0.995833333,195.7583333
2011-07-15,W,1,0,17.17541667,64.70416667,0.741666667,325.3833333
2011-07-16,W,1,0.031,17.76041667,72.6,1.0375,192.2166667
2011-07-17,W,1,0,20.63666667,66.3,1.179166667,307.425
2011-07-18,W,1,0,19.99666667,61.38333333,0.975,319.0833333
2011-07-19,W,1,0,16.265,70.125,2.5875,191.3458333
2011-07-20,W,1,0,16.05458333,64.60833333,1.054166667,282.4458333
2011-07-21,W,1,0,16.10291667,64.50416667,2.083333333,250.1708333
2011-07-22,W,1,0,15.53041667,58.8,1.575,309.6375
2011-07-23,W,1,0,16.45541667,58.44583333,0.825,321.3333333
2011-07-24,W,1,0,21.33166667,53.20833333,1.083333333,314.6416667
2011-07-25,W,1,0,20.19833333,62.125,1.966666667,271.8541667
2011-07-26,W,1,0,17.35708333,64.6125,1.475,293.4583333
2011-07-27,W,1,0,15.71,65.25416667,1.3,293.8291667
2011-07-28,W,1,0,17.58916667,60.5625,0.691666667,308.7
2011-07-29,W,1,0,18.6125,56.85416667,1,306.9625
2011-07-30,W,1,0,21.70958333,53.42916667,0.8375,300.5375
2011-07-31,W,1,0,20.7275,53.65,1.383333333,302.9166667
2011-08-01,W,1,0,21.0025,54,1.033333333,303.375
2011-08-02,W,1,0,21.22541667,53.55416667,0.920833333,297.0291667
2011-08-03,W,1,0,20.00125,52.375,0.895833333,296.0625
2011-08-04,W,1,0,21.46458333,51.95833333,0.691666667,265.8708333
2011-08-05,W,1,0,20.8575,53.92083333,1.15,287.5916667
2011-08-06,W,1,0,18.5175,55.74166667,1.0875,296.5375
2011-08-07,W,1,0,18.96416667,51.5625,0.8625,294.5958333
2011-08-08,W,1,0,19.07,50.32916667,0.7,294.425
2011-08-09,W,1,0,17.82291667,46.7125,0.895833333,292.0625
2011-08-10,W,1,0,16.23875,46.77916667,1.333333333,278.8541667
2011-08-11,W,1,0,17.97458333,50.24166667,1.270833333,284.9166667
2011-08-12,W,1,0,18.95208333,44.32916667,0.791666667,283.0458333
2011-08-13,W,1,0,19.91541667,45.31666667,1.183333333,262.6666667
2011-08-14,W,1,0,18.71583333,43.95833333,1.5375,258.275
2011-08-15,W,1,0,16.41125,53.625,2.279166667,220.2416667
2011-08-16,W,1,0,16.68,47.55833333,0.808333333,282.1916667
2011-08-17,W,1,0,18.2975,40.875,1.258333333,278.0625
2011-08-18,W,1,0,19.40291667,38.77083333,1.616666667,267.8833333
2011-08-19,W,1,0,18.17541667,43.97916667,0.7,270.9041667
2011-08-20,W,1,0,18.97666667,39.45833333,0.625,274.4791667
2011-08-21,W,1,0,20.45958333,35.925,0.683333333,272.7916667
2011-08-22,W,1,0,22.10458333,34.575,1.958333333,244.825
2011-08-23,W,1,0,21.55041667,46.58333333,1.6375,257
2011-08-24,W,1,0,22.065,48.71666667,0.783333333,252.4458333
2011-08-25,W,1,0,24.26916667,42.2375,0.95,245.9625
2011-08-26,W,1,0,23.86,42,0.791666667,250.9125
2011-08-27,W,1,0,22.98958333,42.38333333,0.779166667,251.6416667
2011-08-28,W,1,0,25.86291667,37.10833333,1.470833333,234.2708333
2011-08-29,W,1,0.027,23.07083333,43.00416667,1.3,232.3083333
2011-08-30,W,1,0,17.31791667,50.63333333,1.879166667,195.3083333
2011-08-31,W,1,0,13.95791667,57.80833333,1.954166667,212.6875
2011-09-01,W,1,0,13.38833333,51.84583333,1.225,248.0375
2011-09-02,W,1,0,15.65708333,40.75,1.716666667,245.1208333
2011-09-03,W,1,0,13.82958333,38.7875,0.7625,247.2166667
