date,field,sensor_full_name,sensor,depth_1,depth_2,depth_3,depth_4,depth_5
5/24/13,J,J9-C_hand,9,0,0,0,,
5/24/13,OD,OD-10_C,10,0.251197641,0.292569081,0.278034189,,
5/24/13,OD,OD-11_C,11,0.278409727,0.345851125,,,
5/24/13,OD,OD-12_C,12,0.259183524,0.301669179,0.293770895,,
5/24/13,OD,OD-1_C,1,0.210458969,0.281094425,0.319779732,,
5/24/13,OD,OD-2_C,2,0.243626204,0.331733416,0.346426065,,
5/24/13,OD,OD-3_C,3,0.269453789,0.323667032,0.284363348,,
5/24/13,OD,OD-4_C,4,0.245779563,0.234633756,0.209595989,,
5/24/13,OD,OD-5_C,5,0.299464159,0.339033673,,,
5/24/13,OD,OD-6_C,6,0.233650866,0.284513943,0.300329512,,
5/24/13,OD,OD-7_C,7,0.238536717,0.347714555,0.10553604,,
5/24/13,OD,OD-8_C,8,0.278917061,,0.30498598,,
5/24/13,OD,OD-9_C,9,0.27819117,0.302237174,0.289011521,,
5/24/13,W,W1-C_hand,1,0.131215948,0.23218233,,,
5/24/13,W,W10-C_hand,10,0.242034665,,0.281317512,,
5/24/13,W,W11-C_hand,11,,0.259027936,,,
5/24/13,W,W12-C_hand,12,0.188171594,,0.296595305,,
5/24/13,W,W2-C_hand,2,0.180677185,0.218113782,,,
5/24/13,W,W3-C_hand,3,0.12952556,0.109374435,0.19304638,,
5/24/13,W,W4-C_hand,4,0.163189731,,,,
5/24/13,W,W5-C_hand,5,0.167790083,0.16658729,0.281043605,,
5/24/13,W,W6-C_hand,6,0.163730144,0.181432132,0.250847306,,
5/24/13,W,W7-C_hand,7,0.145430754,,,,
5/24/13,W,W8-C_hand,8,0.143760481,,0.284959079,,
5/24/13,W,W9-C_hand,9,0.189261414,0.246808817,,,
5/25/13,AES, A1-C,1,0.31818891,0.340201132,0.340756404,,
5/25/13,AES, A10-C,10,0.268293717,0.30256499,0.306330029,0.333279628,
5/25/13,AES, A11-C,11,0.343887992,0.338003606,0.303569214,,
5/25/13,AES, A12-C,12,0.314298072,0.297374362,0.295392385,,
5/25/13,AES, A2-C,2,0.2081877,0.31044884,0.30344873,0.355122148,0.386011979
5/25/13,AES, A3-C,3,0.265959156,0.299007921,0.333129546,,0.411182938
5/25/13,AES, A4-C,4,,0.353420524,0.347610679,,
5/25/13,AES, A5-C,5,0.214433871,0.335189574,0.291987799,,0.328167718
5/25/13,AES, A6-C,6,,0.331382709,0.291130219,0.31192293,0.282968712
5/25/13,AES, A7-C,7,0.34227546,0.361364259,0.400430881,,0.378809008
5/25/13,J,J1-C_hand,1,0.255958319,0.293489089,0.233817046,0.336428868,
5/25/13,J,J10-C_hand,10,0.161555024,0.260312487,0.251970821,,
5/25/13,J,J11-C_hand,11,0.212796058,,0.363333408,,
5/25/13,J,J12-C_hand,12,0.227194133,0.273241608,0.412674984,,
5/25/13,J,J2-C_hand,2,0.205209389,0.318809471,0.305355926,,
5/25/13,J,J3-C_hand,3,0.217325275,0.263798767,,,
5/25/13,J,J4-C_hand,4,0.228795786,0.317900242,0.275119038,,
5/25/13,J,J5-C_hand,5,0.183882882,0.296265695,0.215572092,,
5/25/13,J,J6-C_hand,6,0.304377044,0.319771926,0.364930985,,
5/25/13,J,J7-C_hand,7,0.189455509,,0.304641367,,
5/25/13,J,J8-C_hand,8,0.143149758,0.165354373,0.233659164,,
5/25/13,J,J9-C_hand,9,0,0,0,,
5/25/13,OD,OD-10_C,10,0.250940517,0.292042963,0.277844722,,
5/25/13,OD,OD-11_C,11,0.276613637,0.344903976,,,
5/25/13,OD,OD-12_C,12,0.258733993,0.301014468,0.293416292,,
5/25/13,OD,OD-1_C,1,0.209635336,0.279512702,0.319265761,,
5/25/13,OD,OD-2_C,2,0.242291283,0.330525904,0.345484663,,
5/25/13,OD,OD-3_C,3,0.268913983,0.32378009,0.283925508,,
5/25/13,OD,OD-4_C,4,0.244932038,0.233170618,0.20915632,,
5/25/13,OD,OD-5_C,5,0.29841627,0.337882458,,,
5/25/13,OD,OD-6_C,6,0.230566026,0.284770422,0.299038666,,
5/25/13,OD,OD-7_C,7,0.237093925,0.345895383,0.091219199,,
5/25/13,OD,OD-8_C,8,0.277307309,,0.303959812,,
5/25/13,OD,OD-9_C,9,0.277445563,0.301467708,0.288102906,,
5/25/13,W,W1-C_hand,1,0.131167987,0.231242925,,,
5/25/13,W,W10-C_hand,10,0.24192367,,0.28096024,,
5/25/13,W,W11-C_hand,11,,0.25545243,,,
5/25/13,W,W12-C_hand,12,0.186946579,,0.295537665,,
5/25/13,W,W2-C_hand,2,0.179925629,0.216644666,,,
5/25/13,W,W3-C_hand,3,0.12952556,0.108349922,0.191020028,,
5/25/13,W,W4-C_hand,4,0.162510437,,,,
5/25/13,W,W5-C_hand,5,0.166973868,0.165359414,0.279861035,,
5/25/13,W,W6-C_hand,6,0.16286339,0.180084559,0.250057873,,
5/25/13,W,W7-C_hand,7,0.144625398,,,,
5/25/13,W,W8-C_hand,8,0.143081605,,0.284483058,,
5/25/13,W,W9-C_hand,9,0.188660634,0.24549966,,,
5/26/13,AES, A1-C,1,0.31818891,0.336059797,0.339679752,,
5/26/13,AES, A10-C,10,0.267397179,0.301979899,0.30610832,0.333279628,
5/26/13,AES, A11-C,11,0.345946685,0.337237179,0.302660642,,
5/26/13,AES, A12-C,12,0.316422898,0.296528722,0.294850622,,
5/26/13,AES, A2-C,2,0.208920939,0.309050448,0.302847808,0.353862894,0.384398404
5/26/13,AES, A3-C,3,0.266612893,0.298934204,0.332554866,,0.410463252
5/26/13,AES, A4-C,4,,0.347554156,0.34583977,,
5/26/13,AES, A5-C,5,0.213113776,0.334163348,0.291672777,,0.327263037
5/26/13,AES, A6-C,6,,0.330869381,0.290778272,0.31192293,0.282440373
5/26/13,AES, A7-C,7,0.342983873,0.360040168,0.399816262,,0.378809008
5/26/13,J,J1-C_hand,1,0.258081761,0.292208094,0.233473434,0.335279103,
5/26/13,J,J10-C_hand,10,0.161884204,0.256372454,0.249380634,,
5/26/13,J,J11-C_hand,11,0.212145461,,0.354188705,,
5/26/13,J,J12-C_hand,12,0.22484726,0.268358221,0.411574249,,
5/26/13,J,J2-C_hand,2,0.20512991,0.311600592,0.300499886,,
5/26/13,J,J3-C_hand,3,0.218225533,0.259914622,,,
5/26/13,J,J4-C_hand,4,0.228189116,0.316114248,0.274758204,,
5/26/13,J,J5-C_hand,5,0.184008903,0.293595424,0.213969975,,
5/26/13,J,J6-C_hand,6,0.304992849,0.319229984,0.362971507,,
5/26/13,J,J7-C_hand,7,0.189050035,,0.298127704,,
5/26/13,J,J8-C_hand,8,0.143700624,0.16395946,0.232270972,,
5/26/13,J,J9-C_hand,9,0,0,0,,
5/26/13,OD,OD-10_C,10,0.251037644,0.291722718,0.277698863,,
5/26/13,OD,OD-11_C,11,0.275979654,0.344887679,,,
5/26/13,OD,OD-12_C,12,0.2589038,0.300712969,0.293155992,,
5/26/13,OD,OD-1_C,1,0.209946457,0.277571002,0.3187125,,
5/26/13,OD,OD-2_C,2,0.244177742,0.330304457,0.344517457,,
5/26/13,OD,OD-3_C,3,0.269805735,0.323878731,0.283925508,,
5/26/13,OD,OD-4_C,4,0.245004862,0.231795098,0.208593909,,
5/26/13,OD,OD-5_C,5,0.298050879,0.337097536,,,
5/26/13,OD,OD-6_C,6,0.229391056,0.284385773,0.295965726,,
5/26/13,OD,OD-7_C,7,0.235520059,0.344308201,,,
5/26/13,OD,OD-8_C,8,0.277445628,,0.303035379,,
5/26/13,OD,OD-9_C,9,0.278557681,0.301052285,0.287227421,,
5/26/13,W,W1-C_hand,1,0.131323942,0.229976388,,,
5/26/13,W,W10-C_hand,10,0.242263383,,0.280274601,,
5/26/13,W,W11-C_hand,11,,0.2521516,,,
5/26/13,W,W12-C_hand,12,0.187185111,,0.294153766,,
5/26/13,W,W2-C_hand,2,0.180370039,0.214745524,,,
5/26/13,W,W3-C_hand,3,0.129596345,0.106886101,0.187615512,,
5/26/13,W,W4-C_hand,4,0.162214372,,,,
5/26/13,W,W5-C_hand,5,0.16672669,0.163608166,0.277902823,,
5/26/13,W,W6-C_hand,6,0.161936483,0.178091117,0.248876951,,
5/26/13,W,W7-C_hand,7,0.144585641,,,,
5/26/13,W,W8-C_hand,8,0.142861797,,0.283804916,,
5/26/13,W,W9-C_hand,9,0.188909334,0.245851467,,,
5/27/13,AES, A1-C,1,0.31818891,0.335367514,0.338601251,,
5/27/13,AES, A10-C,10,0.262904361,0.300809717,0.305885967,0.332845658,
5/27/13,AES, A11-C,11,0.345261173,0.336470752,0.302357103,,
5/27/13,AES, A12-C,12,0.315715365,0.295963778,0.294307992,,
5/27/13,AES, A2-C,2,0.207454461,0.307652056,0.301041389,0.353862894,0.384398404
5/27/13,AES, A3-C,3,0.267264878,0.298860487,0.33198204,,0.410463252
5/27/13,AES, A4-C,4,,0.346376851,0.344954315,,
5/27/13,AES, A5-C,5,0.211128193,0.333134026,0.291356729,,0.327263037
5/27/13,AES, A6-C,6,,0.329844287,0.290426325,0.310965441,0.282440373
5/27/13,AES, A7-C,7,0.34227546,0.359597329,0.398584921,,0.378809008
5/27/13,J,J1-C_hand,1,0.260436576,0.291979108,0.233129504,0.334355269,
5/27/13,J,J10-C_hand,10,0.161983059,0.252920752,0.246856247,,
5/27/13,J,J11-C_hand,11,0.211522229,,0.366746867,,
5/27/13,J,J12-C_hand,12,0.222323455,0.263403123,0.410556958,,
5/27/13,J,J2-C_hand,2,0.204707047,0.304668316,0.295709836,,
5/27/13,J,J3-C_hand,3,0.218813962,0.256548556,,,
5/27/13,J,J4-C_hand,4,0.227532649,0.315387246,0.274510698,,
5/27/13,J,J5-C_hand,5,0.183819729,0.290982691,0.212693989,,
5/27/13,J,J6-C_hand,6,0.304776089,0.318619779,0.36096429,,
5/27/13,J,J7-C_hand,7,0.188052023,,0.292244837,,
5/27/13,J,J8-C_hand,8,0.143884092,0.162899288,0.230848266,,
5/27/13,J,J9-C_hand,9,0,0,0,,
5/27/13,OD,OD-10_C,10,0.251091013,0.291699844,0.277562217,,
5/27/13,OD,OD-11_C,11,0.274960363,0.344446091,,,
5/27/13,OD,OD-12_C,12,0.258997105,0.30069985,0.293049465,,
5/27/13,OD,OD-1_C,1,0.210117411,0.27501355,0.318094344,,
5/27/13,OD,OD-2_C,2,0.245662795,0.330455003,0.344209527,,
5/27/13,OD,OD-3_C,3,0.270626032,0.323971714,0.283728304,,
5/27/13,OD,OD-4_C,4,0.244843166,0.230508937,0.208214219,,
5/27/13,OD,OD-5_C,5,0.296726126,0.336802937,,,
5/27/13,OD,OD-6_C,6,0.228428274,0.28377,0.292301064,,
5/27/13,OD,OD-7_C,7,0.234091864,0.342812057,,,
5/27/13,OD,OD-8_C,8,0.27713851,,0.302178597,,
5/27/13,OD,OD-9_C,9,0.279534295,0.300860639,0.286518141,,
5/27/13,W,W1-C_hand,1,0.131611767,0.228737735,,,
5/27/13,W,W10-C_hand,10,0.242602837,,0.279739538,,
5/27/13,W,W11-C_hand,11,,0.24861187,,,
5/27/13,W,W12-C_hand,12,0.187967689,,0.292888961,,
5/27/13,W,W2-C_hand,2,0.180882559,0.212833956,,,
5/27/13,W,W3-C_hand,3,0.1298087,0.105705009,0.18447196,,
5/27/13,W,W4-C_hand,4,0.162480929,,,,
5/27/13,W,W5-C_hand,5,0.16668906,0.161599514,0.275842912,,
5/27/13,W,W6-C_hand,6,0.161225744,0.17632777,0.24767537,,
5/27/13,W,W7-C_hand,7,0.144519599,,,,
5/27/13,W,W8-C_hand,8,0.143021658,,0.283085347,,
5/27/13,W,W9-C_hand,9,0.189116584,0.242168753,,,
5/28/13,AES, A1-C,1,0.315540512,0.336059797,0.338601251,,
5/28/13,AES, A10-C,10,0.261101155,0.301394808,0.305885967,0.332413048,
5/28/13,AES, A11-C,11,0.343887992,0.336470752,0.301749004,,
5/28/13,AES, A12-C,12,0.314298072,0.295397946,0.29403581,,
5/28/13,AES, A2-C,2,0.205248668,0.306950748,0.30043864,0.352600152,0.384398404
5/28/13,AES, A3-C,3,0.265959156,0.298786769,0.33140736,,0.410103409
5/28/13,AES, A4-C,4,,0.347554156,0.34406886,,
5/28/13,AES, A5-C,5,0.207808009,0.333134026,0.29104068,,0.327263037
5/28/13,AES, A6-C,6,,0.32933096,0.290426325,0.310965441,0.282440373
5/28/13,AES, A7-C,7,0.341565005,0.359597329,0.398584921,,0.378809008
5/28/13,J,J1-C_hand,1,0.258984944,0.291772746,0.233129504,0.333677375,
5/28/13,J,J10-C_hand,10,0.161159602,0.250576861,0.2446995,,
5/28/13,J,J11-C_hand,11,0.210522134,,0.371560769,,
5/28/13,J,J12-C_hand,12,0.220277842,0.259592212,0.409846735,,
5/28/13,J,J2-C_hand,2,0.203701168,0.299299158,0.292435221,,
5/28/13,J,J3-C_hand,3,0.218879211,0.254130254,,,
5/28/13,J,J4-C_hand,4,0.226314978,0.315177278,0.27433649,,
5/28/13,J,J5-C_hand,5,0.182808383,0.288740429,0.211778578,,
5/28/13,J,J6-C_hand,6,0.3037603,0.317973815,0.359317123,,
5/28/13,J,J7-C_hand,7,0.188948896,,0.288745432,,
5/28/13,J,J8-C_hand,8,0.14340233,0.162368003,0.229904552,,
5/28/13,J,J9-C_hand,9,0,0,0,,
5/28/13,OD,OD-10_C,10,0.2510813,0.291699844,0.277562217,,
5/28/13,OD,OD-11_C,11,0.273384198,0.344282395,,,
5/28/13,OD,OD-12_C,12,0.258980125,0.301093151,0.292871794,,
5/28/13,OD,OD-1_C,1,0.2100863,0.274006001,0.317426373,,
5/28/13,OD,OD-2_C,2,0.244542859,0.330716112,0.344152454,,
5/28/13,OD,OD-3_C,3,0.270579087,0.324053078,0.283684481,,
5/28/13,OD,OD-4_C,4,0.244413384,0.229726803,0.207858073,,
5/28/13,OD,OD-5_C,5,0.294755655,0.336459069,,,
5/28/13,OD,OD-6_C,6,0.22632482,0.282690755,0.289508098,,
5/28/13,OD,OD-7_C,7,0.232724115,0.34150287,,,
5/28/13,OD,OD-8_C,8,0.276322201,,0.30173284,,
5/28/13,OD,OD-9_C,9,0.279347855,0.300933346,0.286036234,,
5/28/13,W,W1-C_hand,1,0.131611767,0.227999633,,,
5/28/13,W,W10-C_hand,10,0.242811693,,0.279477137,,
5/28/13,W,W11-C_hand,11,,0.246060065,,,
5/28/13,W,W12-C_hand,12,0.187661788,,0.292215756,,
5/28/13,W,W2-C_hand,2,0.181257989,0.211271729,,,
5/28/13,W,W3-C_hand,3,0.129507864,0.105371527,0.182610018,,
5/28/13,W,W4-C_hand,4,0.162421686,,,,
5/28/13,W,W5-C_hand,5,0.166821925,0.160116532,0.274528689,,
5/28/13,W,W6-C_hand,6,0.160382872,0.175494817,0.246882714,,
5/28/13,W,W7-C_hand,7,0.144321177,,,,
5/28/13,W,W8-C_hand,8,0.143101588,,0.282508219,,
5/28/13,W,W9-C_hand,9,0.189012959,0.239285864,,,
5/29/13,AES, A1-C,1,0.310235846,0.335367514,0.338061075,,
5/29/13,AES, A10-C,10,0.255676342,0.300809717,0.305663613,0.332413048,
5/29/13,AES, A11-C,11,0.3425105,0.336470752,0.301444443,,
5/29/13,AES, A12-C,12,0.31287633,0.294546976,0.293763629,,
5/29/13,AES, A2-C,2,0.204511378,0.30624944,0.299834065,0.351337409,0.382780258
5/29/13,AES, A3-C,3,0.26465168,0.298786769,0.330256147,,0.409743566
5/29/13,AES, A4-C,4,,0.346376851,0.34406886,,
5/29/13,AES, A5-C,5,0.20514062,0.332620139,0.290724632,,0.326353288
5/29/13,AES, A6-C,6,,0.328817633,0.290073197,0.310965441,0.281910372
5/29/13,AES, A7-C,7,0.340146137,0.358267333,0.398584921,,0.378809008
5/29/13,J,J1-C_hand,1,0.255840921,0.291416645,0.232085203,0.332906523,
5/29/13,J,J10-C_hand,10,0.159775121,0.248192195,0.242712736,,
5/29/13,J,J11-C_hand,11,0.208849893,,0.371454775,,
5/29/13,J,J12-C_hand,12,0.218178149,0.256195996,0.409105816,,
5/29/13,J,J2-C_hand,2,0.202350041,0.29386675,0.289372452,,
5/29/13,J,J3-C_hand,3,0.218421764,0.251763775,,,
5/29/13,J,J4-C_hand,4,0.225012193,0.313993629,0.27416188,,
5/29/13,J,J5-C_hand,5,0.181588804,0.286224205,0.210821403,,
5/29/13,J,J6-C_hand,6,0.301867914,0.316765708,0.357950016,,
5/29/13,J,J7-C_hand,7,0.187713418,,0.286290634,,
5/29/13,J,J8-C_hand,8,0.142621811,0.161813128,0.229146707,,
5/29/13,J,J9-C_hand,9,0,0,0,,
5/29/13,OD,OD-10_C,10,0.250887071,0.291425348,0.277606146,,
5/29/13,OD,OD-11_C,11,0.271500246,0.34395487,,,
5/29/13,OD,OD-12_C,12,0.258640555,0.301302743,0.292800714,,
5/29/13,OD,OD-1_C,1,0.209464137,0.273815979,0.316701532,,
5/29/13,OD,OD-2_C,2,0.242133245,0.329883437,0.344083967,,
5/29/13,OD,OD-3_C,3,0.269453728,0.324174705,0.283574924,,
5/29/13,OD,OD-4_C,4,0.24329144,0.228666863,0.207526488,,
5/29/13,OD,OD-5_C,5,0.292527081,0.335746228,,,
5/29/13,OD,OD-6_C,6,0.224085581,0.281430264,0.287972355,,
5/29/13,OD,OD-7_C,7,0.231095988,0.33954582,,,
5/29/13,OD,OD-8_C,8,0.274191231,,0.30173284,,
5/29/13,OD,OD-9_C,9,0.278131755,0.300602417,0.285734644,,
5/29/13,W,W1-C_hand,1,0.13139608,0.227338738,,,
5/29/13,W,W10-C_hand,10,0.24262888,,0.279349525,,
5/29/13,W,W11-C_hand,11,,0.242788201,,,
5/29/13,W,W12-C_hand,12,0.186504411,,0.291736966,,
5/29/13,W,W2-C_hand,2,0.180985028,0.209904694,,,
5/29/13,W,W3-C_hand,3,0.128905979,0.105022375,0.181303065,,
5/29/13,W,W4-C_hand,4,0.161889252,,,,
5/29/13,W,W5-C_hand,5,0.166308543,0.158752521,0.273410482,,
5/29/13,W,W6-C_hand,6,0.159596319,0.17493252,0.246170229,,
5/29/13,W,W7-C_hand,7,0.143804604,,,,
5/29/13,W,W8-C_hand,8,0.142721919,,0.281975666,,
5/29/13,W,W9-C_hand,9,0.188577734,0.239092768,,,
5/30/13,AES, A1-C,1,0.303577467,0.333982948,0.338061075,,
5/30/13,AES, A10-C,10,0.256580478,0.300223,0.305663613,0.331979078,
5/30/13,AES, A11-C,11,0.341133008,0.335701938,0.301139883,,
5/30/13,AES, A12-C,12,0.311454588,0.29397759,0.293218398,,
5/30/13,AES, A2-C,2,0.201558168,0.30624944,0.29922949,0.352600152,0.382780258
5/30/13,AES, A3-C,3,0.262027966,0.2984919,0.330832681,,0.409743566
5/30/13,AES, A4-C,4,,0.344018208,0.34406886,,
5/30/13,AES, A5-C,5,0.202464163,0.332620139,0.290724632,,0.326353288
5/30/13,AES, A6-C,6,,0.328817633,0.289720068,0.310005357,0.281910372
5/30/13,AES, A7-C,7,0.340146137,0.357823017,0.397968197,,0.378809008
5/30/13,J,J1-C_hand,1,0.253871323,0.290760517,0.232085203,0.331762332,
5/30/13,J,J10-C_hand,10,0.158685768,0.246670886,0.241427315,,
5/30/13,J,J11-C_hand,11,0.207717034,,0.370951729,,
5/30/13,J,J12-C_hand,12,0.217541008,0.253968013,0.406942693,,
5/30/13,J,J2-C_hand,2,0.200358235,0.290744718,0.28765227,,
5/30/13,J,J3-C_hand,3,0.2176531,0.25012151,,,
5/30/13,J,J4-C_hand,4,0.224466821,0.312178585,0.273920053,,
5/30/13,J,J5-C_hand,5,0.179888182,0.284203088,0.209305221,,
5/30/13,J,J6-C_hand,6,0.301522048,0.315519911,0.356353569,,
5/30/13,J,J7-C_hand,7,0.186746207,,0.284864198,,
5/30/13,J,J8-C_hand,8,0.142874383,0.161378286,0.228622012,,
5/30/13,J,J9-C_hand,9,0,0,0,,
5/30/13,OD,OD-10_C,10,0.250697442,0.291036478,0.277684243,,
5/30/13,OD,OD-11_C,11,0.269793674,0.345785114,,,
5/30/13,OD,OD-12_C,12,0.258309026,0.301040759,0.29249246,,
5/30/13,OD,OD-1_C,1,0.208856708,0.273415492,0.315954929,,
5/30/13,OD,OD-2_C,2,0.239645087,0.328560922,0.3436841,,
5/30/13,OD,OD-3_C,3,0.268350071,0.324313108,0.28366257,,
5/30/13,OD,OD-4_C,4,0.242229067,0.227466638,0.2071335,,
5/30/13,OD,OD-5_C,5,0.290659112,0.334934196,,,
5/30/13,OD,OD-6_C,6,0.22248644,0.280889226,0.286475986,,
5/30/13,OD,OD-7_C,7,0.229699912,0.337318843,,,
5/30/13,OD,OD-8_C,8,0.272173405,,0.301252353,,
5/30/13,OD,OD-9_C,9,0.277049596,0.29991866,0.284840334,,
5/30/13,W,W1-C_hand,1,0.13118003,0.226872434,,,
5/30/13,W,W10-C_hand,10,0.242394046,,0.279337561,,
5/30/13,W,W11-C_hand,11,,0.239699938,,,
5/30/13,W,W12-C_hand,12,0.18531169,,0.291257041,,
5/30/13,W,W2-C_hand,2,0.180267483,0.208758903,,,
5/30/13,W,W3-C_hand,3,0.128356333,0.104748789,0.180487488,,
5/30/13,W,W4-C_hand,4,0.161267992,,,,
5/30/13,W,W5-C_hand,5,0.165698872,0.157571807,0.272636466,,
5/30/13,W,W6-C_hand,6,0.158808242,0.174472104,0.245559472,,
5/30/13,W,W7-C_hand,7,0.143287737,,,,
5/30/13,W,W8-C_hand,8,0.142422181,,0.281428913,,
5/30/13,W,W9-C_hand,9,0.188204684,0.238610027,,,
5/31/13,AES, A1-C,1,0.303577467,0.329806998,0.337520899,,
5/31/13,AES, A10-C,10,0.249306873,0.299047943,0.305440615,0.331979078,
5/31/13,AES, A11-C,11,0.341822832,0.334935511,0.3008343,,
5/31/13,AES, A12-C,12,0.312166571,0.293123068,0.292946217,,
5/31/13,AES, A2-C,2,0.203036798,0.30414129,0.29802034,0.352600152,0.381162112
5/31/13,AES, A3-C,3,0.262027966,0.298460707,0.32910308,,0.409382405
5/31/13,AES, A4-C,4,,0.335732719,0.343180613,,
5/31/13,AES, A5-C,5,0.200451381,0.33158927,0.290408583,,0.325446074
5/31/13,AES, A6-C,6,,0.327272971,0.289720068,0.310005357,0.281910372
5/31/13,AES, A7-C,7,0.338723186,0.356041325,0.397351474,,0.378809008
5/31/13,J,J1-C_hand,1,0.253200286,0.289849144,0.231652987,0.330490884,
5/31/13,J,J10-C_hand,10,0.157991922,0.244456609,0.239708328,,
5/31/13,J,J11-C_hand,11,0.206384012,,0.370461854,,
5/31/13,J,J12-C_hand,12,0.215430849,0.249528287,0.401775311,,
5/31/13,J,J2-C_hand,2,0.198973787,0.285838571,0.285138601,,
5/31/13,J,J3-C_hand,3,0.21740722,0.247404614,,,
5/31/13,J,J4-C_hand,4,0.222975901,0.309012456,0.27352987,,
5/31/13,J,J5-C_hand,5,0.178787417,0.281599341,0.207848531,,
5/31/13,J,J6-C_hand,6,0.301375997,0.314715652,0.354629048,,
5/31/13,J,J7-C_hand,7,0.186031843,,0.282462778,,
5/31/13,J,J8-C_hand,8,0.142851059,0.160579751,0.228023321,,
5/31/13,J,J9-C_hand,9,0,0,0,,
5/31/13,OD,OD-10_C,10,0.25056109,0.290487221,0.277181129,,
5/31/13,OD,OD-11_C,11,,0.345736552,,,
5/31/13,OD,OD-12_C,12,0.258070641,0.300437363,0.292195787,,
5/31/13,OD,OD-1_C,1,0.208419938,0.273606024,0.315051448,,
5/31/13,OD,OD-2_C,2,0.239041326,0.327358635,0.343111935,,
5/31/13,OD,OD-3_C,3,0.268326441,0.324451995,0.283640658,,
5/31/13,OD,OD-4_C,4,0.241103907,0.225870629,0.206678189,,
5/31/13,OD,OD-5_C,5,0.287975117,0.333652412,,,
5/31/13,OD,OD-6_C,6,0.220578962,0.279908966,0.283359146,,
5/31/13,OD,OD-7_C,7,0.227977056,0.335084078,,,
5/31/13,OD,OD-8_C,8,0.270036327,,0.300325117,,
5/31/13,OD,OD-9_C,9,0.276896825,0.299004701,0.283821834,,
5/31/13,W,W1-C_hand,1,0.130976144,0.226200068,,,
5/31/13,W,W10-C_hand,10,0.242106612,,0.279129759,,
5/31/13,W,W11-C_hand,11,,0.236010748,,,
5/31/13,W,W12-C_hand,12,0.184252601,,0.290103947,,
5/31/13,W,W2-C_hand,2,0.179823073,0.207380059,,,
5/31/13,W,W3-C_hand,3,0.128160781,0.103713219,0.179326037,,
5/31/13,W,W4-C_hand,4,0.160379644,,,,
5/31/13,W,W5-C_hand,5,0.164859467,0.156096177,0.27120568,,
5/31/13,W,W6-C_hand,6,0.157740348,0.173138807,0.244607129,,
5/31/13,W,W7-C_hand,7,0.142929404,,,,
5/31/13,W,W8-C_hand,8,0.141781581,,0.280533008,,
5/31/13,W,W9-C_hand,9,0.187872547,0.237290538,,,
6/1/13,AES, A1-C,1,0.303577467,0.327010669,0.337520899,,
6/1/13,AES, A10-C,10,0.241060752,0.297871259,0.305218262,0.331979078,
6/1/13,AES, A11-C,11,0.341133008,0.334166697,0.300528717,,
6/1/13,AES, A12-C,12,0.311454588,0.29226588,0.292399253,,
6/1/13,AES, A2-C,2,0.201558168,0.302026804,0.296807537,0.351337409,0.381162112
6/1/13,AES, A3-C,3,0.262685209,0.298429514,0.32910308,,0.409021244
6/1/13,AES, A4-C,4,,0.330975114,0.341404117,,
6/1/13,AES, A5-C,5,0.198431346,0.330038322,0.289774434,,0.325446074
6/1/13,AES, A6-C,6,,0.32520718,0.289013812,0.310005357,0.281382033
6/1/13,AES, A7-C,7,0.335871159,0.353806461,0.396734751,,0.378809008
6/1/13,J,J1-C_hand,1,0.253594669,0.289201417,0.231239392,0.329511762,
6/1/13,J,J10-C_hand,10,0.157727378,0.24169164,0.237631845,,
6/1/13,J,J11-C_hand,11,0.205891593,,0.36997094,,
6/1/13,J,J12-C_hand,12,0.213339744,0.244685148,0.398571138,,
6/1/13,J,J2-C_hand,2,0.198574003,0.280460814,0.282466134,,
6/1/13,J,J3-C_hand,3,0.218061993,0.244148317,,,
6/1/13,J,J4-C_hand,4,0.221995531,0.305298549,0.273091501,,
6/1/13,J,J5-C_hand,5,0.178994987,0.278987319,0.206571341,,
6/1/13,J,J6-C_hand,6,0.300937435,0.314030612,0.352259055,,
6/1/13,J,J7-C_hand,7,0.18603201,,0.279496911,,
6/1/13,J,J8-C_hand,8,0.143172735,0.159659165,0.227323394,,
6/1/13,J,J9-C_hand,9,0,0,0,,
6/1/13,OD,OD-10_C,10,0.250595171,0.290212088,0.276750589,,
6/1/13,OD,OD-11_C,11,0.267825734,0.34472417,,,
6/1/13,OD,OD-12_C,12,0.258130226,0.300292941,0.292112649,,
6/1/13,OD,OD-1_C,1,0.20852911,0.276379624,0.313909713,,
6/1/13,OD,OD-2_C,2,0.240306318,0.326972373,0.342412404,,
6/1/13,OD,OD-3_C,3,0.269125241,0.324609409,0.283487278,,
6/1/13,OD,OD-4_C,4,0.240658414,0.224154113,0.206259342,,
6/1/13,OD,OD-5_C,5,0.285977207,0.332714565,,,
6/1/13,OD,OD-6_C,6,0.219905601,0.278720702,0.278691838,,
6/1/13,OD,OD-7_C,7,0.226162932,0.332551196,,,
6/1/13,OD,OD-8_C,8,0.269190176,,0.298915522,,
6/1/13,OD,OD-9_C,9,0.278228064,0.298590167,0.283348163,,
6/1/13,W,W1-C_hand,1,0.130988127,0.225275449,,,
6/1/13,W,W10-C_hand,10,0.242132687,,0.278745257,,
6/1/13,W,W11-C_hand,11,,0.232536759,,,
6/1/13,W,W12-C_hand,12,0.183843056,,0.288389986,,
6/1/13,W,W2-C_hand,2,0.179788887,0.205731223,,,
6/1/13,W,W3-C_hand,3,0.128000962,0.102324548,0.177829449,,
6/1/13,W,W4-C_hand,4,0.159549481,,,,
